SECURITY DETAIL VIEW (EQUITY)
Limarko laivininkystės kompanija (LLK1L)
Period: 2008-05-19 - 2008-11-19
Currency: LTL
Marketplace: VSE
Name: LLK1L
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-07-28;0,40;0,39;0,41;0,39;0,43;0,41;-6,67%;0,41;0,46;6;7000;2794,83;
2008-07-29;0,41;0,41;0,41;0,39;0,41;0,41;1,43%;0,41;0,43;4;5120;2080,46;
2008-07-30;0,41;0,43;0,43;0,36;0,41;0,43;4,93%;0,36;0,43;6;3435;1412,55;
2008-07-31;0,00;0,43;0,00;0,00;0,43;0,43;0,00%;0,42;0,44;0;0;0,00;
2008-08-01;0,00;0,43;0,00;0,00;0,43;0,43;0,00%;0,42;0,45;0;0;0,00;
2008-08-04;0,00;0,43;0,00;0,00;0,43;0,43;0,00%;0,41;0,43;0;0;0,00;
2008-08-05;0,00;0,43;0,00;0,00;0,43;0,43;0,00%;0,41;0,43;0;0;0,00;
2008-08-06;0,43;0,43;0,45;0,42;0,43;0,43;-0,67%;0,43;0,44;5;2050;889,50;
2008-08-07;0,00;0,43;0,00;0,00;0,43;0,43;0,00%;0,39;0,43;0;0;0,00;
2008-08-08;0,43;0,43;0,43;0,43;0,43;0,43;1,35%;0,38;0,43;1;22;9,56;
2008-08-11;0,43;0,43;0,43;0,43;0,43;0,43;-1,33%;0,39;0,43;1;70;30,00;
2008-08-12;0,41;0,41;0,41;0,41;0,43;0,41;-5,41%;0,39;0,43;1;1000;405,47;
2008-08-13;0,41;0,39;0,43;0,39;0,41;0,43;6,43%;0,39;0,43;3;2168;895,34;
2008-08-14;0,00;0,43;0,00;0,00;0,43;0,43;0,00%;0,39;0,43;0;0;0,00;
2008-08-15;0,00;0,43;0,00;0,00;0,43;0,43;0,00%;0,00;0,00;0;0;0,00;
2008-08-18;0,00;0,43;0,00;0,00;0,43;0,43;0,00%;0,38;0,43;0;0;0,00;
2008-08-19;0,00;0,43;0,00;0,00;0,43;0,43;0,00%;0,39;0,43;0;0;0,00;
2008-08-20;0,00;0,43;0,00;0,00;0,43;0,43;0,00%;0,39;0,43;0;0;0,00;
2008-08-21;0,40;0,41;0,41;0,36;0,43;0,41;-4,70%;0,36;0,41;12;7273;2922,14;
2008-08-22;0,38;0,38;0,41;0,37;0,41;0,37;-9,15%;0,37;0,40;22;37325;14116,24;
2008-08-25;0,37;0,38;0,38;0,36;0,37;0,38;0,78%;0,35;0,38;9;7211;2644,98;
