SECURITY DETAIL VIEW (EQUITY)
SAF Tehnika (SAF1R)
Period: 2008-05-19 - 2008-11-19
Currency: LVL
Marketplace: RSE
Name: SAF1R
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-07-22;1,34;1,34;1,35;1,34;1,34;1,35;1,06%;1,34;1,37;6;57650;77108,27;
2008-07-23;0,00;1,35;0,00;0,00;1,35;1,35;0,00%;1,34;1,37;0;0;0,00;
2008-07-24;0,00;1,35;0,00;0,00;1,35;1,35;0,00%;1,34;1,37;0;0;0,00;
2008-07-25;0,00;1,35;0,00;0,00;1,35;1,35;0,00%;1,34;1,37;0;0;0,00;
2008-07-28;1,35;1,35;1,35;1,35;1,35;1,35;0,00%;1,34;1,35;3;1045;1412,56;
2008-07-29;1,35;1,35;1,35;1,35;1,35;1,35;0,00%;1,34;1,35;3;800;1081,38;
2008-07-30;0,00;1,35;0,00;0,00;1,35;1,35;0,00%;1,34;1,37;0;0;0,00;
2008-07-31;1,37;1,37;1,37;1,37;1,35;1,37;1,05%;1,35;1,37;1;100;136,60;
2008-08-01;0,00;1,37;0,00;0,00;1,37;1,37;0,00%;1,35;1,37;0;0;0,00;
2008-08-04;1,35;1,35;1,35;1,35;1,37;1,35;-1,04%;1,34;1,35;4;300;405,52;
2008-08-05;1,34;1,34;1,35;1,34;1,35;1,35;0,00%;1,35;1,37;4;50344;67339,97;
2008-08-06;1,41;1,37;1,45;1,37;1,35;1,42;5,26%;1,41;1,42;19;4268;6005,40;
2008-08-07;1,41;1,42;1,42;1,41;1,42;1,41;-1,00%;1,39;1,41;3;1412;1996,12;
2008-08-08;1,39;1,39;1,39;1,39;1,41;1,39;-1,01%;1,39;1,41;3;500;697,21;
2008-08-11;1,42;1,42;1,42;1,42;1,39;1,42;2,04%;1,42;1,44;4;1750;2490,03;
2008-08-12;1,42;1,42;1,42;1,42;1,42;1,42;0,00%;1,42;1,44;2;1043;1484,06;
2008-08-13;0,00;1,42;0,00;0,00;1,42;1,42;0,00%;1,42;1,44;0;0;0,00;
2008-08-14;1,43;1,41;1,44;1,41;1,42;1,44;1,00%;1,42;1,44;10;3750;5353,56;
2008-08-15;1,48;1,45;1,49;1,45;1,44;1,49;3,96%;1,47;1,49;17;6600;9750,73;
2008-08-18;1,48;1,49;1,49;1,48;1,49;1,48;-0,95%;1,48;1,49;3;1154;1713,37;
2008-08-19;1,47;1,47;1,47;1,47;1,48;1,47;-0,96%;1,44;1,47;2;500;732,78;
2008-08-20;1,47;1,47;1,47;1,47;1,47;1,47;0,00%;1,47;1,49;2;1340;1963,85;
2008-08-21;1,44;1,45;1,47;1,42;1,47;1,47;0,00%;1,44;1,48;20;4750;6848,99;
2008-08-22;1,48;1,48;1,48;1,48;1,47;1,48;0,97%;1,45;1,49;2;100;147,98;
2008-08-25;0,00;1,48;0,00;0,00;1,48;1,48;0,00%;1,45;1,49;0;0;0,00;
2008-08-26;0,00;1,48;0,00;0,00;1,48;1,48;0,00%;1,44;1,48;0;0;0,00;
2008-08-27;1,47;1,48;1,49;1,45;1,48;1,45;-1,92%;1,44;1,47;8;1110;1627,77;
2008-08-28;1,45;1,44;1,45;1,44;1,45;1,44;-0,98%;1,44;1,45;7;1630;2356,70;
